A,Quantity,Transaction,Store,Product
32792,1,100880,9,Toothpaste
32793,1,100889,5,Photo Processing
32794,2,100892,6,Toothpaste
32795,2,100895,3,Pens
32796,1,100901,7,Pencils
32797,1,100910,2,Greeting Cards
32798,1,100910,2,Toothpaste
32799,1,100910,2,Candy Bar
32800,1,100922,10,Pencils
32801,1,100925,2,Pens
32802,1,100928,10,Greeting Cards
32803,1,100934,5,Candy Bar
32804,1,100940,4,Pencils
32805,1,100949,1,Pens
32806,1,100961,6,Bow
32807,2,100964,3,Bow
32808,1,100964,3,Bow
32809,2,100964,3,Bow
32810,2,100964,3,Toothbrush
32811,12,100967,3,Bow
32812,1,100979,7,Photo Processing
32813,1,100979,7,Magazine
32814,1,100985,7,Magazine
32815,1,100991,9,Toothpaste
32816,2,100991,9,Magazine
32817,2,100997,9,Toothpaste
32818,1,100997,9,Greeting Cards
32819,2,100997,9,Greeting Cards
32820,1,101003,1,Wrapping Paper
32821,1,101006,5,Pens
32822,1,101006,5,Magazine
32823,2,101006,5,Candy Bar
32824,1,101006,5,Candy Bar
32825,1,101009,9,Magazine
32826,2,101021,4,Perfume
32827,1,101030,3,Toothpaste
32828,1,101039,9,Soap
32829,1,101048,3,Candy Bar
32830,2,101048,3,Candy Bar
32831,1,101048,3,Candy Bar
32832,1,101060,4,Pencils
32833,1,101063,2,Candy Bar
32834,1,101063,2,Candy Bar
32835,1,101072,7,Pencils
32836,1,101075,3,Pencils
32837,2,101081,2,Pencils
32838,1,101087,3,Greeting Cards
32839,1,101090,5,Greeting Cards
32840,1,101090,5,Greeting Cards
32841,1,101096,10,Greeting Cards
32842,2,101099,5,Candy Bar
32843,1,101114,9,Shampoo
32844,1,101114,9,Shampoo
32845,1,101114,9,Greeting Cards
32846,1,101120,1,Candy Bar
32847,1,101120,1,Candy Bar
32848,1,101120,1,Magazine
32849,1,101120,1,Greeting Cards
32850,1,101123,9,Perfume
32851,1,101123,9,Photo Processing
32852,1,101123,9,Magazine
32853,1,101126,1,Magazine
32854,1,101150,3,Candy Bar
32855,1,101156,10,Photo Processing
32856,3,101162,1,Greeting Cards
32857,1,101165,2,Pencils
32858,1,101165,2,Candy Bar
32859,1,101165,2,Candy Bar
32860,1,101165,2,Toothpaste
32861,1,101168,10,Wrapping Paper
32862,2,101168,10,Wrapping Paper
32863,2,101168,10,Wrapping Paper
32864,1,101168,10,Wrapping Paper
32865,3,101168,10,Wrapping Paper
32866,2,101168,10,Wrapping Paper
32867,1,101168,10,Wrapping Paper
32868,1,101168,10,Magazine
32869,1,101171,2,Wrapping Paper
32870,1,101180,10,Candy Bar
32871,1,101180,10,Candy Bar
32872,1,101180,10,Magazine
32873,2,101186,4,Toothpaste
32874,1,101198,5,Magazine
32875,1,101201,2,Magazine
32876,1,101201,2,Magazine
32877,1,101201,2,Candy Bar
32878,1,101201,2,Pencils
32879,1,101201,2,Toothpaste
32880,1,101201,2,Shampoo
32881,1,101201,2,Shampoo
32882,1,101204,4,Pencils
32883,1,101204,4,Candy Bar
32884,1,101204,4,Candy Bar
32885,1,101204,4,Toothpaste
32886,1,101210,7,Greeting Cards
32887,1,101216,2,Toothpaste
32888,4,101219,1,Markers
32889,1,101222,7,Markers
32890,4,101225,10,Candy Bar
32891,4,101225,10,Candy Bar
32892,3,101228,5,Soap
32893,2,101228,5,Soap
32894,1,101237,8,Markers
32895,1,101249,4,Pain Reliever
32896,1,101252,6,Pain Reliever
32897,1,101261,4,Pain Reliever
32898,1,101264,3,Pain Reliever
32899,1,101264,3,Pain Reliever
32900,1,101270,9,Candy Bar
32901,1,101270,9,Greeting Cards
32902,1,101279,10,Deodorant
32903,1,101285,9,Pens
32904,1,101288,6,Greeting Cards
32905,3,101291,9,Toothbrush
32906,1,101294,5,Photo Processing
32907,1,101297,1,Photo Processing
32908,1,101300,8,Magazine
32909,1,101300,8,Candy Bar
32910,1,101300,8,Greeting Cards
32911,7,101303,2,Toothbrush
32912,1,101315,2,Greeting Cards
32913,1,101315,2,Candy Bar
32914,1,101318,9,Greeting Cards
32915,2,101330,7,Magazine
32916,1,101330,7,Magazine
32917,1,101339,2,Perfume
32918,13,101339,2,Perfume
32919,1,101342,2,Perfume
32920,1,101345,5,Perfume
32921,1,101348,8,Greeting Cards
32922,1,101351,6,Magazine
32923,1,101354,3,Pencils
32924,8,101363,4,Toothbrush
32925,1,101366,4,Perfume
32926,1,101369,3,Pain Reliever
32927,5,101369,3,Pain Reliever
32928,5,101369,3,Pain Reliever
32929,5,101369,3,Pain Reliever
32930,1,101375,6,Pens
32931,1,101387,10,Shampoo
32932,2,101393,7,Toothbrush
32933,4,101396,10,Shampoo
32934,1,101408,10,Candy Bar
32935,3,101414,4,Greeting Cards
32936,1,101414,4,Greeting Cards
32937,1,101414,4,Greeting Cards
32938,1,101414,4,Magazine
32939,2,101423,2,Toothbrush
32940,1,101423,2,Perfume
32941,18,101435,9,Toothbrush
32942,1,101441,2,Toothpaste
32943,1,101453,4,Magazine
32944,1,101453,4,Pencils
32945,1,101459,1,Magazine
32946,1,101462,10,Pencils
32947,20,101468,9,Pain Reliever
32948,1,101480,6,Candy Bar
32949,1,101492,10,Bow
32950,3,101492,10,Bow
32951,1,101492,10,Bow
32952,1,101495,9,Bow
32953,1,101498,4,Pens
32954,2,101498,4,Pens
32955,1,101501,1,Pencils
32956,1,101504,10,Pencils
32957,1,101504,10,Pencils
32958,1,101510,5,Magazine
32959,1,101510,5,Pens
32960,1,101516,8,Pens
32961,1,101519,8,Photo Processing
32962,1,101519,8,Photo Processing
32963,1,101519,8,Magazine
32964,2,101519,8,Magazine
32965,1,101519,8,Magazine
32966,2,101519,8,Pencils
32967,4,101519,8,Greeting Cards
32968,1,101519,8,Candy Bar
32969,1,101519,8,Candy Bar
32970,2,101519,8,Candy Bar
32971,1,101519,8,Toothpaste
32972,1,101519,8,Toothpaste
32973,2,101519,8,Toothpaste
32974,1,101519,8,Toothpaste
32975,1,101525,3,Prescription Med
32976,1,101525,3,Prescription Med
32977,1,101525,3,Wrapping Paper
32978,1,101525,3,Wrapping Paper
32979,1,101528,2,Pain Reliever
32980,2,101534,5,Toothbrush
32981,8,101540,1,Magazine
32982,1,101558,10,Toothpaste
32983,1,101561,9,Greeting Cards
32984,1,101564,2,Shampoo
32985,3,101564,2,Shampoo
32986,1,101564,2,Shampoo
32987,1,101573,10,Photo Processing
32988,2,101573,10,Pens
32989,1,101579,9,Greeting Cards
32990,4,101582,7,Toothpaste
32991,2,101582,7,Toothpaste
32992,1,101582,7,Toothpaste
32993,40,101582,7,Deodorant
32994,2,101582,7,Photo Processing
32995,1,101582,7,Magazine
32996,1,101582,7,Magazine
32997,7,101582,7,Magazine
32998,2,101582,7,Magazine
32999,3,101582,7,Magazine
33000,6,101582,7,Perfume
33001,5,101582,7,Perfume
33002,1,101582,7,Perfume
33003,2,101585,10,Magazine
33004,3,101588,10,Toothpaste
33005,1,101594,6,Perfume
33006,1,101603,4,Deodorant
33007,1,101606,2,Deodorant
33008,8,101612,8,Deodorant
33009,1,101627,4,Bow
33010,1,101657,8,Pens
33011,3,101657,8,Pens
33012,1,101657,8,Pens
33013,1,101678,5,Candy Bar
33014,1,101678,5,Candy Bar
33015,2,101684,5,Candy Bar
33016,2,101684,5,Toothpaste
33017,2,101690,10,Magazine
33018,1,101693,5,Magazine
33019,3,101696,5,Candy Bar
33020,3,101696,5,Candy Bar
33021,3,101696,5,Candy Bar
33022,3,101696,5,Candy Bar
33023,3,101696,5,Candy Bar
33024,3,101696,5,Candy Bar
33025,3,101696,5,Perfume
33026,3,101696,5,Toothpaste
33027,3,101696,5,Magazine
33028,1,101702,3,Pens
33029,2,101702,3,Candy Bar
33030,1,101708,8,Photo Processing
33031,1,101717,7,Wrapping Paper
33032,2,101726,7,Wrapping Paper
33033,1,101735,7,Magazine
33034,1,101735,7,Pens
33035,1,101741,5,Magazine
33036,1,101741,5,Magazine
33037,6,101741,5,Magazine
33038,4,101741,5,Magazine
33039,1,101747,8,Soap
33040,1,101750,10,Magazine
33041,1,101756,8,Magazine
33042,1,101762,9,Wrapping Paper
33043,2,101768,8,Magazine
33044,1,101768,8,Greeting Cards
33045,1,101768,8,Greeting Cards
33046,1,101768,8,Photo Processing
33047,1,101771,1,Photo Processing
33048,7,101774,3,Magazine
33049,3,101777,6,Pens
33050,3,101780,4,Magazine
33051,2,101783,4,Magazine
33052,2,101786,5,Candy Bar
33053,1,101789,3,Pens
33054,2,101792,5,Greeting Cards
33055,2,101792,5,Greeting Cards
33056,1,101792,5,Pens
33057,1,101804,8,Pencils
33058,1,101804,8,Candy Bar
33059,1,101804,8,Candy Bar
33060,1,101804,8,Candy Bar
33061,1,101804,8,Candy Bar
33062,1,101804,8,Candy Bar
33063,1,101804,8,Candy Bar
33064,1,101804,8,Toothpaste
33065,1,101804,8,Toothpaste
33066,1,101804,8,Toothpaste
33067,1,101804,8,Toothpaste
33068,1,101804,8,Magazine
33069,1,101804,8,Magazine
33070,1,101810,2,Magazine
33071,1,101813,10,Pencils
33072,1,101816,7,Greeting Cards
33073,1,101816,7,Greeting Cards
33074,1,101816,7,Magazine
33075,1,101816,7,Magazine
33076,1,101816,7,Photo Processing
33077,1,101819,2,Photo Processing
33078,1,101825,7,Toothpaste
33079,1,101825,7,Toothpaste
33080,2,101828,2,Toothpaste
33081,2,101837,1,Pencils
33082,1,101837,1,Candy Bar
33083,2,101837,1,Greeting Cards
33084,2,101837,1,Greeting Cards
33085,1,101837,1,Toothbrush
33086,3,101840,6,Perfume
33087,1,101849,7,Pencils
33088,1,101852,3,Pencils
33089,4,101858,4,Perfume
33090,2,101867,8,Candy Bar
33091,2,101870,2,Candy Bar
33092,1,101876,4,Magazine
33093,1,101876,4,Wrapping Paper
33094,1,101876,4,Wrapping Paper
33095,1,101876,4,Prescription Med
33096,1,101876,4,Prescription Med
33097,1,101885,5,Toothpaste
33098,3,101891,2,Candy Bar
33099,3,101891,2,Candy Bar
33100,3,101891,2,Candy Bar
33101,3,101891,2,Magazine
33102,3,101891,2,Toothpaste
33103,1,101900,9,Candy Bar
33104,1,101903,10,Candy Bar
33105,1,101906,1,Candy Bar
33106,1,101906,1,Candy Bar
33107,1,101906,1,Candy Bar
33108,1,101906,1,Candy Bar
33109,1,101906,1,Candy Bar
33110,1,101906,1,Candy Bar
33111,1,101906,1,Toothpaste
33112,1,101906,1,Magazine
33113,2,101909,5,Candy Bar
33114,2,101921,10,Toothpaste
33115,1,101933,2,Candy Bar
33116,1,101933,2,Pencils
33117,4,101933,2,Pencils
33118,1,101933,2,Photo Processing
33119,1,101936,3,Photo Processing
33120,1,101945,5,Magazine
33121,1,101948,8,Pain Reliever
33122,1,101954,3,Pencils
33123,1,101957,7,Greeting Cards
33124,1,101960,1,Photo Processing
33125,1,101960,1,Photo Processing
33126,1,101960,1,Photo Processing
33127,1,101963,2,Pens
33128,1,101963,2,Magazine
33129,1,101966,9,Magazine
33130,1,101972,9,Magazine
33131,1,101972,9,Greeting Cards
33132,1,101972,9,Greeting Cards
33133,1,101978,4,Pencils
33134,1,101981,5,Pens
33135,1,101984,8,Perfume
33136,1,101990,5,Pens
33137,2,101996,4,Greeting Cards
33138,2,101996,4,Pencils
33139,1,102002,3,Candy Bar
33140,1,102002,3,Magazine
33141,1,102005,10,Magazine
33142,1,102008,8,Magazine
33143,2,102017,4,Magazine
33144,4,102017,4,Magazine
33145,2,102017,4,Bow
33146,2,102017,4,Bow
33147,2,102017,4,Bow
33148,4,102017,4,Greeting Cards
33149,4,102017,4,Toothpaste
33150,4,102017,4,Toothpaste
33151,4,102017,4,Toothpaste
33152,4,102020,3,Toothpaste
33153,2,102038,9,Bow
33154,1,102050,8,Magazine
33155,1,102053,2,Magazine
33156,2,102056,1,Magazine
33157,1,102062,9,Pencils
33158,1,102068,3,Magazine
33159,1,102074,2,Magazine
33160,4,102074,2,Magazine
33161,4,102074,2,Pencils
33162,1,102074,2,Greeting Cards
33163,5,102077,4,Greeting Cards
33164,1,102080,4,Pencils
33165,1,102083,5,Greeting Cards
33166,1,102083,5,Greeting Cards
33167,1,102092,7,Pencils
33168,1,102092,7,Pencils
33169,1,102092,7,Pencils
33170,1,102092,7,Pencils
33171,1,102092,7,Magazine
33172,1,102098,2,Perfume
33173,1,102113,2,Pens
33174,4,102116,7,Photo Processing
33175,1,102116,7,Photo Processing
33176,1,102116,7,Magazine
33177,1,102116,7,Magazine
33178,1,102119,4,Photo Processing
33179,1,102125,5,Pencils
33180,1,102125,5,Greeting Cards
33181,1,102128,1,Pencils
33182,2,102128,1,Pencils
33183,2,102128,1,Perfume
33184,1,102131,8,Pencils
33185,2,102131,8,Pencils
33186,2,102131,8,Perfume
33187,1,102131,8,Greeting Cards
33188,1,102134,5,Magazine
33189,4,102134,5,Photo Processing
33190,1,102134,5,Photo Processing
33191,1,102137,2,Magazine
33192,1,102140,7,Magazine
33193,1,102140,7,Candy Bar
33194,1,102140,7,Toothpaste
33195,1,102140,7,Toothpaste
33196,1,102143,8,Pencils
33197,1,102143,8,Pencils
33198,1,102143,8,Magazine
33199,1,102146,7,Magazine
33200,1,102149,5,Magazine
33201,2,102164,10,Wrapping Paper
33202,1,102167,4,Magazine
33203,1,102173,7,Toothpaste
33204,3,102173,7,Toothpaste
33205,1,102173,7,Toothpaste
33206,2,102176,1,Toothpaste
33207,3,102185,4,Toothbrush
33208,38,102185,4,Toothbrush
33209,4,102188,6,Bow
33210,4,102188,6,Bow
33211,4,102188,6,Bow
33212,4,102188,6,Bow
33213,1,102203,5,Bow
33214,3,102203,5,Bow
33215,3,102203,5,Bow
33216,3,102203,5,Bow
33217,1,102206,5,Pencils
33218,1,102206,5,Candy Bar
33219,1,102206,5,Candy Bar
33220,1,102206,5,Candy Bar
33221,1,102206,5,Candy Bar
33222,2,102209,1,Bow
33223,1,102209,1,Bow
33224,2,102209,1,Bow
33225,2,102212,9,Bow
33226,2,102215,9,Bow
33227,2,102221,7,Soap
33228,1,102224,7,Wrapping Paper
33229,1,102227,8,Bow
33230,5,102227,8,Toothbrush
33231,2,102230,3,Bow
33232,1,102230,3,Bow
33233,1,102233,4,Bow
33234,2,102233,4,Bow
33235,1,102236,3,Photo Processing
33236,1,102236,3,Photo Processing
33237,1,102236,3,Magazine
33238,1,102236,3,Magazine
33239,3,102239,4,Greeting Cards
33240,5,102245,5,Pencils
33241,5,102245,5,Magazine
33242,5,102248,2,Greeting Cards
33243,1,102251,1,Greeting Cards
33244,1,102251,1,Candy Bar
33245,1,102251,1,Magazine
33246,1,102254,10,Greeting Cards
33247,1,102263,2,Pencils
33248,1,102266,2,Pens
33249,4,102275,8,Toothbrush
33250,2,102275,8,Photo Processing
33251,1,102275,8,Photo Processing
33252,6,102275,8,Perfume
33253,8,102275,8,Perfume
33254,1,102281,7,Toothpaste
33255,1,102284,7,Pens
33256,1,102287,1,Magazine
33257,1,102290,7,Magazine
33258,1,102290,7,Magazine
33259,1,102290,7,Magazine
33260,1,102290,7,Magazine
33261,1,102290,7,Magazine
33262,1,102296,4,Magazine
33263,1,102302,2,Shampoo
33264,2,102308,6,Perfume
33265,1,102311,5,Photo Processing
33266,1,102317,4,Pens
33267,1,102317,4,Pens
33268,1,102335,6,Pens
33269,2,102356,4,Toothpaste
33270,3,102359,8,Toothpaste
33271,1,102359,8,Toothpaste
33272,1,102359,8,Candy Bar
33273,1,102368,2,Pencils
33274,1,102377,6,Candy Bar
33275,1,102380,10,Toothpaste
33276,1,102383,2,Pens
33277,1,102383,2,Pens
33278,2,102392,10,Greeting Cards
33279,1,102392,10,Candy Bar
33280,1,102392,10,Toothpaste
33281,1,102392,10,Magazine
33282,2,102398,8,Pens
33283,8,102398,8,Pens
33284,1,102398,8,Soap
33285,1,102401,5,Magazine
33286,2,102404,7,Greeting Cards
33287,2,102404,7,Greeting Cards
33288,1,102407,7,Greeting Cards
33289,1,102407,7,Greeting Cards
33290,2,102419,9,Perfume
33291,1,102422,3,Toothbrush
33292,2,102422,3,Toothbrush
33293,1,102422,3,Toothbrush
33294,2,102425,10,Perfume
33295,1,102425,10,Perfume
33296,1,102431,4,Magazine
33297,1,102431,4,Photo Processing
33298,1,102431,4,Photo Processing
33299,1,102431,4,Photo Processing
33300,1,102431,4,Greeting Cards
33301,1,102431,4,Candy Bar
33302,1,102431,4,Candy Bar
33303,1,102437,1,Pencils
33304,1,102437,1,Candy Bar
33305,1,102437,1,Candy Bar
33306,2,102443,9,Magazine
33307,6,102443,9,Magazine
33308,1,102443,9,Pencils
33309,1,102443,9,Pencils
33310,2,102443,9,Greeting Cards
33311,2,102443,9,Candy Bar
33312,2,102443,9,Candy Bar
33313,2,102443,9,Candy Bar
33314,6,102443,9,Toothpaste
33315,6,102443,9,Toothpaste
33316,6,102443,9,Toothpaste
33317,6,102443,9,Toothpaste
33318,6,102443,9,Toothpaste
33319,6,102443,9,Toothpaste
33320,6,102443,9,Toothpaste
33321,1,102455,3,Pens
33322,3,102458,10,Bow
33323,1,102458,10,Bow
33324,4,102458,10,Bow
33325,4,102458,10,Bow
33326,1,102458,10,Bow
33327,2,102467,10,Bow
33328,1,102467,10,Bow
33329,2,102467,10,Bow
33330,1,102470,7,Candy Bar
33331,1,102470,7,Pencils
33332,1,102473,2,Pencils
33333,1,102473,2,Candy Bar
33334,1,102476,4,Candy Bar
33335,1,102476,4,Pencils
33336,1,102479,3,Candy Bar
33337,1,102479,3,Pencils
33338,2,102488,6,Pencils
33339,1,102488,6,Candy Bar
33340,5,102491,10,Magazine
33341,1,102506,2,Candy Bar
33342,1,102506,2,Candy Bar
33343,1,102506,2,Candy Bar
33344,1,102506,2,Candy Bar
33345,1,102506,2,Candy Bar
33346,1,102506,2,Candy Bar
33347,5,102512,2,Greeting Cards
33348,1,102521,5,Pens
33349,2,102524,3,Candy Bar
33350,2,102536,8,Greeting Cards
33351,1,102536,8,Toothpaste
33352,2,102545,6,Wrapping Paper
33353,1,102560,10,Magazine
33354,1,102560,10,Greeting Cards
33355,1,102560,10,Greeting Cards
33356,2,102563,10,Soap
33357,1,102566,8,Pens
33358,1,102569,8,Pens
33359,2,102572,6,Pens
33360,2,102572,6,Pens
33361,2,102575,3,Toothbrush
33362,2,102575,3,Toothbrush
33363,1,102575,3,Bow
33364,1,102575,3,Bow
33365,1,102575,3,Bow
33366,1,102575,3,Bow
33367,2,102587,9,Toothpaste
33368,1,102593,8,Greeting Cards
33369,1,102593,8,Candy Bar
33370,1,102593,8,Magazine
33371,1,102602,3,Pencils
33372,1,102620,10,Pencils
33373,1,102623,5,Pencils
33374,1,102638,2,Pencils
33375,1,102644,8,Wrapping Paper
33376,1,102644,8,Bow
33377,1,102644,8,Bow
33378,1,102644,8,Bow
33379,1,102644,8,Photo Processing
33380,1,102644,8,Magazine
33381,6,102644,8,Magazine
33382,6,102644,8,Greeting Cards
33383,1,102659,1,Pencils
33384,1,102662,2,Photo Processing
33385,1,102674,4,Pencils
33386,1,102674,4,Pencils
33387,1,102674,4,Toothpaste
33388,1,102677,5,Magazine
33389,1,102680,6,Magazine
33390,2,102686,2,Pencils
33391,1,102689,6,Candy Bar
33392,1,102698,9,Prescription Med
33393,1,102698,9,Wrapping Paper
33394,1,102698,9,Wrapping Paper
33395,1,102698,9,Wrapping Paper
33396,4,102698,9,Wrapping Paper
33397,1,102698,9,Wrapping Paper
33398,2,102698,9,Wrapping Paper
33399,2,102698,9,Wrapping Paper
33400,18,102698,9,Toothbrush
33401,1,102698,9,Bow
33402,1,102698,9,Bow
33403,2,102698,9,Bow
33404,2,102698,9,Bow
33405,2,102698,9,Bow
33406,5,102698,9,Bow
33407,1,102704,7,Bow
33408,24,102713,1,Perfume
33409,1,102728,3,Magazine
33410,2,102740,5,Greeting Cards
33411,2,102740,5,Greeting Cards
33412,2,102740,5,Greeting Cards
33413,2,102740,5,Pencils
33414,1,102746,8,Candy Bar
33415,1,102749,5,Candy Bar
33416,1,102755,9,Magazine
33417,1,102755,9,Magazine
33418,4,102758,6,Greeting Cards
33419,1,102773,2,Shampoo
33420,8,102782,1,Shampoo
33421,3,102785,8,Bow
33422,12,102788,1,Magazine
33423,6,102797,1,Toothpaste
33424,8,102797,1,Toothpaste
33425,2,102797,1,Magazine
33426,2,102803,4,Perfume
33427,1,102803,4,Soap
33428,1,102803,4,Bow
33429,2,102803,4,Magazine
33430,4,102803,4,Toothbrush
33431,3,102818,7,Candy Bar
33432,1,102821,7,Markers
33433,1,102824,5,Pencils
33434,1,102824,5,Pencils
33435,1,102824,5,Pencils
33436,3,102827,3,Magazine
33437,6,102836,8,Greeting Cards
33438,1,102839,8,Greeting Cards
33439,16,102845,5,Candy Bar
33440,4,102851,5,Perfume
33441,10,102854,4,Candy Bar
33442,10,102854,4,Candy Bar
33443,2,102863,4,Pens
33444,2,102866,10,Toothpaste
33445,2,102893,5,Candy Bar
33446,1,102893,5,Candy Bar
33447,1,102893,5,Candy Bar
33448,6,102896,5,Toothbrush
33449,12,102905,6,Candy Bar
33450,8,102908,9,Candy Bar
33451,5,102908,9,Candy Bar
33452,4,102908,9,Candy Bar
33453,2,102908,9,Candy Bar
33454,6,102908,9,Greeting Cards
33455,6,102911,3,Perfume
33456,3,102914,7,Greeting Cards
33457,1,102917,3,Wrapping Paper
33458,7,102920,4,Greeting Cards
33459,5,102920,4,Candy Bar
33460,1,102923,2,Candy Bar
33461,2,102923,2,Candy Bar
33462,5,102923,2,Candy Bar
33463,5,102923,2,Greeting Cards
33464,1,102935,7,Candy Bar
33465,1,102935,7,Candy Bar
33466,1,102947,9,Candy Bar
33467,2,102953,1,Perfume
33468,5,102956,7,Greeting Cards
33469,2,102956,7,Candy Bar
33470,4,102956,7,Candy Bar
33471,5,102956,7,Candy Bar
33472,1,102959,3,Candy Bar
33473,1,102959,3,Greeting Cards
33474,1,102962,6,Magazine
33475,1,102962,6,Greeting Cards
33476,1,102962,6,Greeting Cards
33477,1,102962,6,Pencils
33478,1,102965,3,Magazine
33479,1,102971,6,Greeting Cards
33480,2,102977,4,Soap
33481,1,102980,4,Toothpaste
33482,4,102983,2,Toothpaste
33483,11,102995,1,Toothbrush
33484,12,102998,2,Candy Bar
33485,1,103007,9,Toothpaste
33486,1,103010,9,Wrapping Paper
33487,1,103010,9,Wrapping Paper
33488,1,103010,9,Wrapping Paper
33489,1,103010,9,Wrapping Paper
33490,1,103010,9,Wrapping Paper
33491,1,103010,9,Wrapping Paper
33492,1,103010,9,Wrapping Paper
33493,8,103016,3,Toothbrush
33494,1,103016,3,Bow
33495,1,103016,3,Bow
33496,1,103016,3,Bow
33497,1,103016,3,Bow
33498,2,103016,3,Bow
33499,1,103016,3,Bow
33500,2,103022,4,Greeting Cards
33501,1,103022,4,Toothpaste
33502,1,103022,4,Toothpaste
33503,1,103022,4,Toothpaste
33504,1,103022,4,Toothpaste
33505,1,103022,4,Toothpaste
33506,1,103025,3,Toothpaste
33507,1,103040,2,Candy Bar
33508,1,103040,2,Candy Bar
33509,1,103040,2,Pencils
33510,2,103043,8,Candy Bar
33511,2,103043,8,Candy Bar
33512,2,103043,8,Candy Bar
33513,4,103043,8,Greeting Cards
33514,2,103043,8,Pens
33515,1,103046,10,Toothpaste
33516,1,103061,6,Photo Processing
33517,1,103070,7,Toothpaste
33518,1,103073,2,Pens
33519,4,103085,7,Wrapping Paper
33520,2,103094,8,Toothpaste
33521,2,103094,8,Toothpaste
33522,39,103094,8,Toothpaste
33523,2,103094,8,Toothpaste
33524,2,103094,8,Toothpaste
33525,2,103094,8,Toothpaste
33526,2,103094,8,Toothpaste
33527,43,103094,8,Greeting Cards
33528,39,103094,8,Candy Bar
33529,39,103094,8,Candy Bar
33530,39,103094,8,Candy Bar
33531,1,103106,8,Pencils
33532,1,103109,9,Toothpaste
33533,1,103109,9,Toothpaste
33534,1,103109,9,Toothpaste
33535,1,103109,9,Toothpaste
33536,1,103109,9,Toothpaste
33537,1,103109,9,Magazine
33538,2,103118,5,Wrapping Paper
33539,1,103130,1,Toothpaste
33540,1,103136,5,Magazine
33541,1,103139,10,Toothpaste
33542,4,103145,4,Wrapping Paper
33543,1,103145,4,Wrapping Paper
33544,1,103145,4,Wrapping Paper
33545,1,103148,3,Wrapping Paper
33546,1,103163,3,Pencils
33547,1,103166,4,Perfume
33548,1,103178,10,Pens
33549,1,103181,6,Toothpaste
33550,1,103181,6,Candy Bar
33551,3,103187,5,Pencils
33552,2,103196,3,Perfume
33553,2,103196,3,Perfume
33554,2,103196,3,Toothbrush
33555,1,103199,4,Pencils
33556,2,103211,1,Soap
33557,2,103211,1,Soap
33558,1,103214,6,Bow
33559,2,103214,6,Bow
33560,1,103214,6,Bow
33561,1,103214,6,Bow
33562,1,103214,6,Magazine
33563,1,103217,10,Toothpaste
33564,1,103226,4,Pencils
33565,1,103226,4,Toothpaste
33566,2,103226,4,Toothpaste
33567,2,103226,4,Toothpaste
33568,8,103235,9,Toothbrush
33569,1,103235,9,Wrapping Paper
33570,1,103235,9,Toothpaste
33571,1,103241,10,Toothpaste
33572,1,103247,8,Toothpaste
33573,1,103253,8,Toothpaste
33574,1,103253,8,Magazine
33575,1,103253,8,Magazine
33576,2,103256,10,Wrapping Paper
33577,1,103262,10,Toothpaste
33578,1,103262,10,Toothpaste
33579,1,103262,10,Toothpaste
33580,1,103262,10,Toothpaste
33581,1,103262,10,Toothpaste
33582,1,103262,10,Toothpaste
33583,1,103262,10,Toothpaste
33584,1,103262,10,Toothpaste
33585,1,103262,10,Toothpaste
33586,1,103262,10,Magazine
33587,1,103262,10,Magazine
33588,6,103268,1,Soap
33589,2,103274,2,Wrapping Paper
33590,5,103277,5,Toothpaste
33591,4,103286,2,Soap
33592,4,103286,2,Soap
33593,1,103289,4,Soap
33594,2,103295,7,Toothbrush
33595,2,103295,7,Magazine
33596,23,103295,7,Magazine
33597,23,103295,7,Pens
33598,2,103298,9,Toothpaste
33599,20,103304,10,Magazine
33600,2,103313,2,Toothpaste
33601,40,103322,4,Greeting Cards
33602,20,103325,9,Greeting Cards
33603,6,103328,5,Pencils
33604,6,103328,5,Pencils
33605,6,103328,5,Pencils
